鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
土城區,車位,永豐路13巷31~60號,2.44,都市：其他:第一種住宅區,,,1100111,土地0建物0車位1,,,其他,,,,38.35,0,0,0,有,有,1550000,,坡道平面,38.35,1550000,親友、員工、共有人或其他特殊關係間之交易;僅車位交易;,RPQQMLTLJHGGFAF08DA,0.0,0.0,0.0,有,0141
土城區,車位,永豐路13巷31~60號,2.44,都市：其他:第一種住宅區,,,1100111,土地0建物0車位1,,,其他,,,,38.35,0,0,0,有,有,1700000,,坡道平面,38.35,1700000,親友、員工、共有人或其他特殊關係間之交易;僅車位交易;,RPRQMLTLJHGGFAF18DA,0.0,0.0,0.0,有,0141
板橋區,房地(土地+建物),華江一路361~390號,12.5,都市：其他:第二種住宅區,,,1070114,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091007,86.05,2,1,1,有,有,11580000,134573,,0.0,0,預售屋、或土地及建物分次登記案件;,RPSSMLLJKHGGFAF57DA,47.71,6.15,3.75,有,
板橋區,房地(土地+建物)+車位,華江一路361~390號,12.77,都市：其他:第二種住宅區,,,1061130,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091007,117.65,2,1,1,有,有,13300000,133628,坡道平面,31.59,1800000,預售屋、或土地及建物分次登記案件;,RPTSMLLJKHGGFAF67DA,47.71,6.15,3.75,有,
板橋區,房地(土地+建物)+車位,華江一路361~390號,12.77,都市：其他:第二種住宅區,,,1061130,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091007,118.75999999999999,2,1,1,有,有,13500000,134790,坡道平面,32.7,1900000,預售屋、或土地及建物分次登記案件;,RPUSMLLJKHGGFAF77DA,47.71,6.15,3.75,有,
板橋區,房地(土地+建物)+車位,華江一路361~390號,12.77,都市：其他:第二種住宅區,,,1061208,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091007,118.75999999999999,2,1,1,有,有,13500000,133628,坡道平面,32.7,2000000,預售屋、或土地及建物分次登記案件;,RPVSMLLJKHGGFAF87DA,47.71,6.15,3.75,有,
板橋區,房地(土地+建物)+車位,華江一路361~390號,12.68,都市：其他:第二種住宅區,,,1061130,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091007,118.15,2,1,1,有,有,13590000,136805,坡道平面,32.7,1900000,預售屋、或土地及建物分次登記案件;,RPWSMLLJKHGGFAF97DA,47.59,6.01,3.61,有,
板橋區,房地(土地+建物)+車位,華江一路361~390號,16.46,都市：其他:第二種住宅區,,,1061221,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091007,141.65,3,1,2,有,有,17500000,141741,坡道平面,31.59,1900000,預售屋、或土地及建物分次登記案件;,RPXSMLLJKHGGFAF08DA,61.58,8.15,3.47,有,
板橋區,房地(土地+建物)+車位,華江一路391~420號,10.4,都市：其他:第二種住宅區,,,1061129,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091007,102.44999999999999,2,1,1,有,有,11300000,133333,坡道平面,32.7,2000000,預售屋、或土地及建物分次登記案件;,RPOTMLLJKHGGFAF27DA,38.92,3.45,4.32,有,
板橋區,房地(土地+建物)+車位,華江一路391~420號,10.4,都市：其他:第二種住宅區,,,1080619,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091007,102.44999999999999,2,1,1,有,有,12230000,145233,坡道平面,32.7,2100000,預售屋、或土地及建物分次登記案件;,RPPTMLLJKHGGFAF37DA,38.92,3.45,4.32,有,
板橋區,房地(土地+建物)+車位,華江一路391~420號,14.55,都市：其他:第二種住宅區,,,1061124,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091007,131.02999999999997,3,1,2,有,有,15000000,133225,坡道平面,32.7,1900000,預售屋、或土地及建物分次登記案件;,RPQTMLLJKHGGFAF47DA,52.29,9.05,4.48,有,
板橋區,房地(土地+建物)+車位,華江一路391~420號,17.65,都市：其他:第二種住宅區,,,1061109,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091007,151.22,3,1,2,有,有,18580000,139430,坡道平面,31.59,1900000,預售屋、或土地及建物分次登記案件;,RPRTMLLJKHGGFAF57DA,65.44,8.31,6.34,有,
板橋區,房地(土地+建物),民治街1~30號,27.0,都市：其他:住宅區,,,1091124,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,74.87,3,2,1,有,無,8300000,110859,,0.0,0,陽台外推;頂樓加蓋;其他增建;,RPTPMLKLJHGGFAF37DA,74.87,0.0,0.0,無,
土城區,房地(土地+建物),裕生路21巷1~30號,11.67,都市：其他:第二種住宅區,,,1091219,土地3建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881015,84.63,2,2,1,有,有,11000000,129978,,0.0,0,其他增建;,RPXRMLQJJHGGFAF38DA,59.17,0.0,5.99,有,
板橋區,房地(土地+建物)+車位,南雅南路二段1~30號,18.07,都市：其他:住宅區,,,1091222,土地3建物1車位1,十七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860911,155.33,3,2,2,有,有,18500000,153037,坡道平面,48.82,2200000,陽台外推;,RPRRMLMLKIPFFAF58DA,84.92,0.0,11.82,有,
土城區,房地(土地+建物),金城路三段1~30號,8.17,都市：其他:第二種住宅區,,,1091128,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850522,70.62,2,1,1,有,有,8500000,120363,,0.0,0,,RPTNMLSLKIPFFAF98DA,46.18,0.0,8.5,有,0287
板橋區,房地(土地+建物)+車位,民生路三段61~90號,7.87,都市：其他:住宅區,,,1091227,土地1建物1車位1,二十四層,三十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0891009,132.1,2,2,2,有,有,21370000,168490,坡道機械,14.17,1500000,陽台外推;,RPXNMLRJJHGGFAF08DA,82.78,0.0,11.03,有,
土城區,房地(土地+建物),福仁街60巷1~30號,36.27,都市：其他:第一種住宅區,,,1100105,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770727,115.67,3,1,2,有,無,8080000,69854,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPQPMLQJJHGGFAF47DA,105.82,0.0,9.85,無,
板橋區,房地(土地+建物)+車位,龍興街61~90號,27.63,都市：其他:住宅區(再),,,1100111,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950926,152.72,3,2,2,有,有,16000000,104767,坡道平面,38.11,0,含土地增值稅或其他稅費;,RPPRMLKLJHGGFAF17DA,68.52,3.61,8.95,有,
板橋區,房地(土地+建物),永豐街55巷31~60號,27.8,都市：其他:住宅區,,,1091224,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700519,96.12,3,2,1,有,無,11000000,114440,,0.0,0,,RPVRMLTKJHGGFAF58DA,96.12,0.0,0.0,無,
板橋區,房地(土地+建物)+車位,文化路二段548巷31~60號,28.05,都市：其他:住宅區,,,1100103,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860606,150.28,4,2,2,有,有,20680000,137610,坡道機械,0.0,1500000,陽台外推;其他增建;,RPVRMLLLJHGGFAF87DA,95.45,0.0,13.47,有,
板橋區,房地(土地+建物),雙十路二段70巷1~30號,25.75,都市：其他:住宅區,,,1100104,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,79.8,4,0,4,有,無,11020000,138095,,0.0,0,陽台外推;頂樓加蓋;其他增建;,RPXRMLLLJHGGFAF08DA,79.8,0.0,0.0,無,
板橋區,房地(土地+建物)+車位,華江一路361~390號,15.62,都市：其他:第二種住宅區,,,1090422,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091007,138.36,3,1,2,有,有,16300000,138179,坡道平面,32.7,1700000,預售屋、或土地及建物分次登記案件;,RPSTMLLJKHGGFAF67DA,58.91,7.95,3.89,有,
土城區,土地,學成段781~810地號,204.85,都市：其他:道路用地,,,1100122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27892376,136160,,0.0,0,包含公共設施保留地用地;,RPUQMLLJKHGGFAF57DA,0.0,0.0,0.0,無,
板橋區,房地(土地+建物)+車位,華東街271~300號,18.31,都市：其他:住宅區,,,1100126,土地2建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050205,210.73000000000002,3,2,2,有,有,33880000,172174,坡道平面,26.73,2200000,含裝潢費;預售屋、或土地及建物分次登記案件;,RPUPMLTLJHGGFAF38DA,108.39,9.72,11.29,有,
板橋區,房地(土地+建物)+車位,新府路61~90號,4.97,都市：其他:第二種特定專用區,,,1091215,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971119,79.57,1,1,1,有,有,11000000,138243,坡道平面,31.02,0,母女間買賣。親友、員工、共有人或其他特殊關係間之交易;,RPTOMLTLJHGGFAF18DA,28.93,0.0,2.31,有,
土城區,房地(土地+建物)+車位,裕華街1~30號,27.5,都市：其他:乙種工業區,,,1091229,土地1建物1車位1,三層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080625,144.53,0,0,0,無,有,14500000,115329,坡道平面,33.11,1650000,,RPXNMLOJKHGGFAF87DA,66.1,1.42,7.04,有,
五股區,房地(土地+建物),工商路129巷1~30號,17.67,都市：其他:住宅區,,,1091228,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060815,106.97,3,2,2,有,有,9380000,87688,,0.0,0,,RPTOMLTLKIPFFBF66DA,61.28,7.31,7.05,有,0288
板橋區,房地(土地+建物)+車位,漢生西路151~180號,12.54,都市：其他:住宅區,,,1100107,土地1建物1車位1,四層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090727,154.69,3,2,2,有,有,20880000,164327,坡道平面,38.58,1800000,車位為橫移平面車位,RPQPMLMJKHGGFAF17DA,65.02,4.39,6.11,有,
板橋區,房地(土地+建物)+車位,民生路一段31~60號,17.4,都市：其他:住宅區,,,1100108,土地1建物1車位1,五層,二十八層,住宅大樓(11層含以上有電梯),商業用,鋼骨混凝土造,0831202,250.49,2,0,0,有,有,27200000,117184,坡道平面,37.15,2200000,,RPSOMLNJKHGGFAF37DA,176.12,0.0,0.0,有,
板橋區,房地(土地+建物),中正路361~390號,16.0,都市：其他:住宅區,,,1091226,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720514,58.88,4,1,2,有,無,6500000,110394,,0.0,0,頂樓加蓋;,RPUOMLNJKHGGFAF57DA,56.47,0.0,2.41,無,
板橋區,房地(土地+建物)+車位,漢生西路151~180號,7.36,都市：其他:住宅區,,,1100107,土地1建物1車位1,十七層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090727,83.21000000000001,2,2,1,有,有,14000000,182562,坡道機械,14.74,1500000,,RPUPMLMJKHGGFAF57DA,41.09,0.0,3.44,有,
板橋區,房地(土地+建物),永豐街91~120號,32.75,都市：其他:住宅區,,,1100104,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670818,85.87,2,2,1,有,無,7500000,87341,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPWPMLMJKHGGFAF77DA,85.87,0.0,0.0,無,
板橋區,土地,江子翠段第三崁小段91~120地號,98.92,都市：其他:公園、綠地,,,1100125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26734391,270263,,0.0,0,包含公共設施保留地用地;,RPXSMLMJKHGGFAF18DA,0.0,0.0,0.0,無,0289
板橋區,土地,新雅段1171~1200地號,50.0,都市：其他:道路用地,,,1100127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10455000,209100,,0.0,0,包含公共設施保留地用地;,RPOTMLMJKHGGFAF37DA,0.0,0.0,0.0,無,
土城區,房地(土地+建物),裕民路160巷1~30號,26.81,都市：其他:第二種住宅區,,,1091230,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741015,90.87,3,2,2,有,無,7700000,84736,,0.0,0,陽台外推;頂樓加蓋;,RPQNMLNJKHGGFAF07DA,79.6,0.0,11.27,無,
板橋區,房地(土地+建物)+車位,華江一路361~390號,18.06,都市：其他:第二種住宅區,,,1090611,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091007,150.34,3,2,2,有,有,18790792,124997,坡道平面,27.52,0,預售屋、或土地及建物分次登記案件;,RPRSMLLJKHGGFAF47DA,65.82,5.79,10.61,有,
板橋區,房地(土地+建物)+車位,漢生西路151~180號,12.54,都市：其他:住宅區,,,1100107,土地1建物1車位1,九層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090727,154.69,3,2,2,有,有,22500000,172250,坡道平面,38.58,2500000,,RPSPMLMJKHGGFAF37DA,65.02,4.39,6.11,有,
林口區,土地,建林段541~570地號,171.03,都市：其他:第二種住宅區,,,1100113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29749350,173942,,0.0,0,,RPPQMLNKJHGGFBF37DA,0.0,0.0,0.0,無,
新莊區,土地,光明段631~660地號,123.15,都市：其他:道路用地,,,1100118,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12219430,99224,,0.0,0,包含公共設施保留地用地;,RPPQMLKLJHGGFBF17DA,0.0,0.0,0.0,無,
新莊區,房地(土地+建物),復興路一段1~30號,18.5,都市：其他:住宅區,,,1100101,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790119,148.22,3,2,2,有,有,13800000,93105,,0.0,0,,RPVQMLMLJHGGFBF97DA,105.6,0.8,17.34,有,
五股區,房地(土地+建物)+車位,新城一路61~90號,33.5,都市：其他:住宅區,,,1100122,土地1建物1車位2,三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090120,204.5,3,2,2,有,有,15470000,81146,坡道平面,58.22,3600000,,RPXSMLMJKHGGFBF28DA,82.03,2.31,11.01,有,
林口區,房地(土地+建物)+車位,文化北路一段511~540號,40.08,都市：其他:第二種住宅區,,,1091231,土地1建物1車位1,一層，見其他登記事項,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050603,148.38,0,0,0,無,有,20500000,138159,坡道平面,29.7,0,,RPQTMLMJKHGGFBF67DA,78.94,0.0,0.0,有,0290
林口區,房地(土地+建物)+車位,中山路241~270號,33.93,都市：其他:第二種住宅區,,,1100104,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850205,152.3,3,2,2,有,有,9000000,59094,坡道平面,0.0,0,花台增建陽台外推;,RPVTMLMJKHGGFBF18DA,77.43,0.99,8.37,有,0291
新莊區,房地(土地+建物),富國路22巷1~30號,15.21,都市：其他:住宅區,,,1100105,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880210,100.24000000000001,3,1,2,有,有,9800000,97765,,0.0,0,陽台外推;其他增建;,RPVOMLMJKHGGFBF67DA,60.27,0.0,9.16,有,
五股區,房地(土地+建物)+車位,新五路三段241~270號,24.12,都市：其他:商業區,,,1091209,土地1建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060104,233.87,4,2,2,有,有,18000000,76966,坡道平面,0.0,0,,RPXOMLTLJHGGFBF68DA,101.77,3.33,7.13,有,0292
新莊區,房地(土地+建物),幸福路661~690號,31.86,都市：其他:住宅區,,,1091205,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790118,164.99,3,2,2,有,有,17600000,106673,,0.0,0,其他增建;,RPVNMLTLJHGGFBF38DA,141.61,7.62,8.76,有,
林口區,房地(土地+建物),新生街1~30號,27.14,都市：其他:建成商業區,,,1091231,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751117,79.98,4,0,4,有,無,5200000,65016,,0.0,0,頂樓加蓋;,RPUNMLSLJHGGFBF18DA,79.98,0.0,0.0,無,0293
新店區,房地(土地+建物),安忠路167巷1~30號,193.26,,山坡地保育區,丙種建築用地,1100105,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0831104,325.25,5,2,3,有,有,22000000,67640,,0.0,0,,RPRPMLSKJHGGFCF08DA,270.89,40.26,9.22,無,
林口區,土地,建林段781~810地號,245.98,都市：其他:第二種住宅區,,,1091229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29763580,121000,,0.0,0,政府機關標讓售;,RPXQMLMJKHGGFBF08DA,0.0,0.0,0.0,無,
林口區,房地(土地+建物)+車位,東明一街121巷1~30號,187.3,都市：其他:第一種住宅區,,,1091231,土地1建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,0980313,385.48,5,3,5,有,有,30000000,77825,坡道平面,12.94,0,頂樓加建，採光罩其他增建;,RPTPMLOJKHGGFBF77DA,238.97,0.0,18.28,有,0294
林口區,土地,南勢埔段頭湖小段151~180地號,2450.33,都市：其他:綠地用地,,,1100131,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,126007400,51425,,0.0,0,,RPOOMLOJKHGGFBF17DA,0.0,0.0,0.0,無,0295
林口區,土地,南勢埔段頭湖小段151~180地號,251.54,都市：其他:綠地用地,,,1100122,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11413500,45374,,0.0,0,,RPXOMLNJKHGGFBF97DA,0.0,0.0,0.0,無,0110
五股區,房地(土地+建物),工商路151~180號,25.54,都市：其他:住宅區,,,1100105,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681018,86.67,3,2,1,有,無,4500000,51921,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPOPMLNJKHGGFBF17DA,86.67,0.0,0.0,無,
新莊區,房地(土地+建物)+車位,雙鳳路77巷1~30號,21.13,都市：其他:住宅區,,,1091212,土地1建物1車位1,十四層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050704,208.56,4,2,2,有,有,21000000,111852,坡道平面,36.01,1700000,含傢俱設備費;,RPWPMLNJKHGGFBF97DA,99.64,2.43,12.09,有,
新莊區,房地(土地+建物)+車位,立信一街61~90號,11.84,都市：其他:住宅區,,,1091227,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950119,107.41999999999999,2,2,1,有,有,11880000,110594,坡道平面,18.61,0,陽台外推;其他增建;,RPTQMLNJKHGGFBF77DA,52.58,2.17,6.16,有,
新店區,房地(土地+建物),安祥路110巷1~30號,57.33,,山坡地保育區,丙種建築用地,1091215,土地1建物1車位0,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850322,120.19,3,2,2,有,有,5800000,48257,,0.0,0,陽台外推;,RPWNMLTLJHGGFCF58DA,101.46,0.0,11.88,有,
新店區,房地(土地+建物)+車位,安興路61~90號,29.05,都市：其他:乙種工業區,,,1091217,土地3建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970304,165.37,3,2,2,有,有,13850000,83752,坡道平面,38.69,0,其他增建;,RPPOMLLJKHGGFCF07DA,84.91,0.74,11.47,有,0297
新店區,土地,直潭段灣潭小段1~30地號,221.76,都市：其他:住宅區,,,1100112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8880000,40043,,0.0,0,政府機關標讓售;,RPTNMLOJKHGGFCF67DA,0.0,0.0,0.0,無,
新店區,房地(土地+建物),中央路151~180號,11.1,都市：其他:捷運系統用地,,,1100102,土地3建物1車位0,七層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1011114,60.62,2,1,1,有,有,10800000,178159,,0.0,0,夾層;,RPQOMLNJKHGGFCF37DA,34.62,0.0,3.86,有,0298
新店區,車位,安興路1~30號,1.78,都市：其他:第三種住宅區。,,,1100125,土地1建物1車位1,地下四層，地下五層,二十一層,其他,見使用執照,鋼筋混凝土造,0840513,24.62,0,0,0,有,有,1200000,,坡道平面,24.62,1200000,僅車位交易;,RPROMLNJKHGGFCF47DA,0.0,0.0,0.0,有,0299
汐止區,房地(土地+建物),新昌路31~60號,18.61,都市：其他:第二種住宅區,,,1091231,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1060214,122.76,3,2,2,有,有,16560000,134897,,0.0,0,,RPWNMLSJJHGGFDF38DA,75.64,4.87,6.75,有,
汐止區,房地(土地+建物),汐萬路一段211~240號,37.67,都市：其他:第二種住宅區,,,1091203,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700305,113.34,3,2,1,有,無,7600000,67055,,0.0,0,,RPQOMLSKKIPFFDF98DA,108.06,0.0,5.28,無,
汐止區,房地(土地+建物)+車位,大同路三段211~240號,67.11,都市：其他:乙種工業區,,,1091224,土地1建物1車位2,一層，騎樓,十層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0810629,783.26,0,0,0,無,有,40000000,51068,坡道平面,0.0,0,,RPSPMLSLJHGGFDF38DA,626.81,0.0,0.0,有,0300
汐止區,房地(土地+建物)+車位,樟樹二路91~120號,18.92,都市：其他:第二種住宅區,,,1100105,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860705,125.75999999999999,3,2,2,有,無,10800000,85878,升降機械,0.0,1200000,本案車位面積無法拆算陽台外推;其他增建;,RPQQMLTKJHGGFDF28DA,68.51,0.0,15.31,有,
汐止區,房地(土地+建物)+車位,康寧街623巷1~30號,25.26,都市：其他:第二種住宅區,,,1100105,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080923,154.35,3,2,2,有,有,14800000,95886,坡道機械,17.2,0,,RPQNMLOKJHGGFDF47DA,80.01,8.27,7.75,有,0301
汐止區,房地(土地+建物),大同路二段211~240號,9.83,都市：其他:道路用地,,,1091111,土地2建物1車位0,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0850710,111.51,3,2,2,有,有,10500000,94162,,0.0,0,,RPQNMLNJKHGGFDF37DA,69.38,2.38,9.53,有,
汐止區,房地(土地+建物)+車位,湖前街110巷97弄1~30號,50.82,,山坡地保育區,丙種建築用地,1091222,土地8建物1車位1,二十五層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881202,184.10999999999999,3,2,2,有,有,13450000,73054,坡道平面,36.95,0,,RPWNMLNJKHGGFDF97DA,127.48,0.0,13.16,有,0302
汐止區,房地(土地+建物)+車位,湖前街110巷97弄1~30號,29.37,,山坡地保育區,丙種建築用地,1091225,土地8建物1車位1,九層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881202,113.08,2,2,1,有,有,8150000,72073,坡道機械,24.63,0,,RPXNMLNJKHGGFDF08DA,78.09,0.0,8.68,有,
金山區,房地(土地+建物)+車位,中正路61~90號,18.99,都市：其他:住宅區,,,1091218,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080215,98.21000000000001,1,0,1,有,有,5850000,74466,坡道平面,33.08,1000000,申報價格併案申報。建物價格:290萬。土地價格:195萬。車位價格:100萬。預售屋、或土地及建物分次登記案件;,RPTOMLNJKHGGFDF77DA,38.19,0.0,3.42,有,
汐止區,房地(土地+建物),長青路192巷1~30號,332.65,,山坡地保育區,丙種建築用地,1091113,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0720723,241.07,5,3,4,有,有,13000000,53926,,0.0,0,,RPVOMLNJKHGGFDF97DA,195.74,27.64,17.69,無,
汐止區,房地(土地+建物),中興路274巷1~30號,27.73,都市：其他:第二種住宅區,,,1100102,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690911,94.95,3,2,1,有,無,6850000,72143,,0.0,0,陽台外推;,RPPPMLNJKHGGFDF47DA,79.55,0.0,15.4,無,
汐止區,土地,保長段331~360地號,11.98,都市：其他:道路用地,,,1091230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,170000,14190,,0.0,0,包含公共設施保留地用地;,RPRPMLNJKHGGFDF67DA,0.0,0.0,0.0,無,
淡水區,土地,海天段691~720地號,38.63,,特定農業區,交通用地,1091023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,660573,17100,,0.0,0,協議價購;,RPOUMLOJJHGGFEF97DA,0.0,0.0,0.0,無,0303
淡水區,土地,海天段691~720地號,38.63,,特定農業區,交通用地,1091221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,660573,17100,,0.0,0,協議價購;,RPQUMLOJJHGGFEF18DA,0.0,0.0,0.0,無,0303
淡水區,土地,海天段691~720地號,19.32,,特定農業區,交通用地,1091023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,330287,17096,,0.0,0,協議價購;,RPRUMLOJJHGGFEF28DA,0.0,0.0,0.0,無,0303
淡水區,土地,海天段691~720地號,19.32,,特定農業區,交通用地,1091221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,330287,17096,,0.0,0,協議價購;,RPSUMLOJJHGGFEF38DA,0.0,0.0,0.0,無,0303
淡水區,土地,竹圍段1~30地號,1597.29,,特定農業區,交通用地,1091221,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27313659,17100,,0.0,0,協議價購;,RPTUMLOJJHGGFEF48DA,0.0,0.0,0.0,無,
汐止區,房地(土地+建物)+車位,新昌路31~60號,16.75,都市：其他:第二種住宅區,,,1100128,土地1建物1車位2,三層,十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1060214,153.3,2,2,2,有,有,16200000,129788,坡道機械,43.12,1900000,,RPOOMLLJKHGGFDF07DA,67.24,4.87,6.49,有,
