鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
南港區,房地(土地+建物),福德街339巷3弄1~30號,20.0,都市：其他:第三種住宅區。,,,1100119,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650223,72.49,2,1,1,有,無,9000000,124155,,0.0,0,,RPXOMLNJKHGGFDA67DA,72.49,0.0,0.0,無,
南港區,房地(土地+建物)+車位,重陽路125巷36弄1~30號,13.36,都市：其他:住宅區(供住宅使用)。,,,1100111,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970122,66.07,2,2,1,有,有,11000000,166490,坡道機械,0.0,1500000,夾層;,RPXNMLSKJHGGFDA08DA,35.05,2.25,0.0,有,144
南港區,房地(土地+建物),東明街1巷1~30號,29.25,都市：其他:第三種住宅區。,,,1100118,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650322,97.29,3,2,2,有,無,19000000,195292,,0.0,0,陽台外推;,RPSOMLTKJHGGFDA77DA,88.11,0.0,9.18,無,145
松山區,房地(土地+建物),南京東路四段151~180號,5.41,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。,,,1091213,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720401,51.980000000000004,1,1,1,有,有,12300000,236629,,0.0,0,,RPUNMLKMKIPFFDA18DA,39.63,0.0,0.0,有,
內湖區,房地(土地+建物)+車位,成功路五段450巷1~30號,48.16,都市：其他:第三種住宅區。,,,1091228,土地4建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900117,239.49,3,2,2,有,有,53000000,221304,坡道平面,0.0,0,,RPSRMLOJKHGGFCA47DA,138.77,0.0,15.28,有,
內湖區,房地(土地+建物)+車位,康樂街136巷30弄1~30號,27.25,都市：其他:第三種住宅區。,,,1091207,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090424,181.82,4,2,2,有,有,26600000,146299,坡道平面,35.06,0,,RPURMLOJKHGGFCA67DA,97.12,0.63,9.2,有,
中山區,房地(土地+建物),建國北路一段121~150號,6.24,都市：其他:第三之二種住宅區及第三種住宅區。,,,1100109,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990318,48.46,1,1,1,有,有,13280000,274040,,0.0,0,,RPPOMLLJKHGGFCA56DA,28.02,4.01,0.0,有,
中山區,房地(土地+建物),松江路133巷31~60號,8.19,都市：其他:第三種住宅區。,,,1091227,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930829,38.41,1,0,1,有,有,10450000,272065,,0.0,0,陽台外推;夾層;其他增建;,RPQNMLOJKHGGFCA86DA,21.8,1.62,2.8,有,146
內湖區,房地(土地+建物),江南街71巷75弄31~60號,39.71,都市：其他:第三種住宅區。,,,1091221,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730131,105.82,3,2,1,有,有,17150000,162068,,0.0,0,其他增建;,RPTOMLOJKHGGFCA27DA,71.56,0.0,7.13,有,
中山區,房地(土地+建物),復興北路271~300號,9.0,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區及第參之貳種住宅區)。,,,1091202,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720309,69.86,2,1,1,有,有,18000000,257658,,0.0,0,陽台外推;其他增建;,RPROMLSLJHGGFCA57DA,50.56,0.0,7.97,有,
